AreaID,PID
355,972680139
356,474876655
357,645020915
358,218433311
359,538657595
360,122124648
361,725066450
362,428824319
363,327905608
364,551281164
365,546656080
366,28468573
367,359337234
368,667267817
369,945896468
370,441992865
371,976022189
372,312099104
373,29427193
374,178540207
375,225664273
376,930773067
377,361908900
378,880953935
379,614882290
380,850418129
381,155108844
382,374101179
383,470893390
384,238739002
385,296190257
386,734190622
387,113514191
388,909474677
389,417199088
390,598009499
391,379205927
392,991877450
393,957462485
394,909465742
395,747778941
396,583732514
397,530226541
398,834581297
399,581789441
400,261943250
401,80139784
402,788962317
403,53379661
404,100924711
405,152825930
406,192207696
407,188834434
408,988165686
409,587897235
410,238672858
411,297773480
412,825094797
413,366732983
414,654469321
415,553193619
416,913158816
417,284116864
418,405252955
419,373839118
420,375378491
421,132313058
422,322690038
423,262532811
424,941384937
425,658521299
426,847024529
427,777842048
428,962693653
429,534837300
430,155326639
431,632724150
432,601814791
433,837053039
434,121964427
435,354376874
436,52023890
437,446582273
438,88590834
439,418269111
440,940041187
441,856233595
442,168192646
443,899601515
444,144236252
445,376035865
446,133146761
447,670550973
448,640724453
449,849562594
450,415916965
451,92304068
452,622871993
453,600853021
454,250211156
455,617701920
456,97771154
457,296392332
458,401799586
459,966454996
460,327347196
461,616070170
462,583694013
463,132745983
464,501525997
465,972888092
466,307622729
467,125674943
468,855050561
469,59125546
470,898809292
471,327546199
472,23294794
473,668930577
474,729849018
475,25620964
476,108444005
477,454029220
478,133590367
479,897039576
480,960326012
481,858125274
482,52974944
483,211779810
484,267304362
485,853437224
486,640064053
487,462059901
488,183967477
489,134079654
490,494159444
491,189726594
492,741100114
493,269223061
494,180665636
495,808870802
496,917332141
497,120417325
498,477188110
499,987925842
500,416172121
501,875959214
502,592961756
503,986270470
504,888696741
505,325705416
506,600782504
507,282097062
508,774086435
509,522185691
510,347648576
511,117512855
512,232924497
513,710133575
514,350823201
515,52541887
516,39272940
517,21280894
518,854884438
519,327344240
520,790055967
521,650562855
522,353867185
523,493016893
524,430121951
525,346382766
526,437945349
527,77607930
528,78925610
529,990747210
530,350751465
531,655798691
532,499473790
533,129574375
534,278502912
535,241062010
536,853032949
537,673365080
538,845284837
539,966928807
540,592948603
541,941593267
542,748938177
543,513499126
544,720639307
545,392066318
546,288191471
547,206733925
548,591541005
549,233163179
550,339983541
551,223906447
552,274549795
553,397044830
554,97369043
555,890443654
556,311492450
557,106008416
558,818835416
559,490931369
560,107161220
561,710090976
562,626710305
563,700916440
564,373873690
565,254197058
566,429273144
567,339407129
568,54079525
569,361372794
570,210588772
571,350091769
572,861189292
573,919604027
574,631703633
575,969388576
576,999293606
577,335139044
578,273977421
579,368987767
580,118391680
581,594357587
582,666476890
583,631680873
584,877119214
585,649909908
586,108831414
587,273171983
588,246390092
589,31876445
590,877866178
591,271734555
592,441401177
593,87661096
594,297831334
595,601851598
596,941531217
597,86145867
598,792939540
599,90670000
600,33100565
601,692236333
602,20648257
603,322267262
604,816088842
605,860601906
606,395678803
607,539635014
608,513407100
609,936262282
610,932467806
611,175549087
612,118377550
613,548405914
614,845098308
615,863607029
616,362287775
617,92792995
618,556824528
619,724304008
620,196017302
621,202807982
622,843448049
623,170591980
624,161975458
625,892132750
626,939372566
627,353365463
628,338160067
629,124759092
630,771630836
631,562287967
632,906240662
633,997151998
634,656277316
635,325131945
636,145613399
637,969666205
638,231985979
639,162128435
640,595718605
641,987622250
642,785916498
643,44101977
644,847243152
645,349376158
646,891574076
647,979683658
648,679507636
649,873134105
650,731767453
651,984048940
652,603727172
653,912714638
654,811209918
655,750447190
656,230583247
657,201292335
658,330969752
659,474541518
660,587127977
661,179540554
662,62139612
663,777536910
664,935671742
665,727021963
666,275533014
667,281212591
668,845131196
669,79164213
670,742373336
671,489635094
672,877854655
673,471893035
674,599774096
675,278671483
676,591299830
677,481800877
678,924068536
679,587737426
680,496737561
681,21667846
682,434890854
683,907960631
684,373643229
685,194165629
686,286992200
687,531605647
688,36208429
689,861549283
690,704108423
691,457410910
692,622680990
693,30305506
694,76917337
695,752710888
696,391117620
697,632846032
698,158481437
699,647315520
700,144356261
701,158708728
702,288220428
703,900061514
704,307334501
705,437131611
706,615667632
707,440658687
708,194870662
709,667607732
710,105828483
711,260750554
712,531834985
713,18028558
714,200673047
715,577689171
716,350635608
717,547836865
718,968889390
719,706686200
720,998310132
721,480639241
722,747137860
723,696240044
724,795358339
725,252376364
726,265952862
727,346064957
728,541579777
729,747606260
730,524136448
731,251658575
732,775412687
733,452645914
734,371798912
735,611732897
736,666364130
737,983818875
738,791921042
739,995379942
740,711591195
741,305520983
742,704083008
743,245653241
744,61751499
745,999564232
746,86827714
747,829473645
748,559424786
749,702873169
750,952126934
751,405878006
752,181227171
753,559360478
754,832516150
755,860918982
756,958124306
757,228876078
758,344794881
759,330745962
760,753627383
761,331656752
762,921597274
763,603046763
764,409017855
765,187359292
766,762996523
767,762989335
768,800722935
769,509051963
770,648423059
771,101239285
772,929420579
773,142332126
774,972721608
775,660800466
776,561850945
777,623356439
778,415012956
779,199274806
780,177266665
781,279074769
782,468222419
783,243666283
784,621514593
785,782662112
786,823627987
787,849954534
788,65977622
789,541529940
790,741901572
791,432632563
792,780037450
793,693944466
794,383642303
795,422291800
796,563036953
797,917811135
798,186950670
799,594354875
800,793720017
801,53710619
802,572827509
803,107068183
804,877522983
805,284001649
806,684791441
807,118497787
808,297254119
809,801248414
810,990179069
811,99893598
812,159385574
813,842963002
814,672394175
815,914016371
816,718366117
817,747262491
818,762057117
819,98055727
820,487878174
821,923722499
822,268761354
823,923755179
824,420548739
825,871904936
826,980046202
827,474846018
828,436533181
829,186903495
830,987195437
831,359467824
832,480437381
833,145645882
834,678299647
835,985907583
836,533950061
837,237649514
838,137975781
839,473062438
840,654974250
841,583436698
842,448327286
843,986349191
844,136798201
845,719216897
846,327264422
847,308148511
848,276520298
849,416786558
850,814851971
851,610623392
852,14304577
853,213837752
854,577325620
855,481128998
856,631785238
857,32585810
858,43080260
859,683801542
860,660287621
861,270102348
862,906931287
863,289598925
864,231841309
865,195598693
866,315781934
867,169354502
868,592332529
869,225228599
870,303373861
871,344079364
872,638931477
873,823273174
874,279382736
875,903734297
876,743931691
877,489314615
878,859427186
879,934750587
880,878286280
881,928145068
882,190366684
883,595594101
884,393277968
885,537002452
886,460935639
887,928798409
888,140781763
889,835779816
890,234353227
891,622617624
892,953743793
893,421518412
894,229925668
895,314993616
896,880333908
897,126113587
898,980681723
899,877099234
900,35931556
901,136778339
902,621290426
903,812369937
904,24190565
905,595497553
906,328270610
907,733609571
908,827188030
909,787728158
910,707271052
911,156666704
912,90727746
913,547269777
914,411286598
915,624801253
916,874876380
917,344203709
918,479406834
919,550127023
920,737205519
921,393131226
922,824551499
923,577358704
924,357557173
925,10907011
926,143037450
927,484931398
928,780911894
929,492702938
930,386038084
931,337275637
932,589063968
933,438855438
934,374390545
935,850833598
936,795048752
937,743808999
938,623552229
939,538602170
940,131435230
941,705428473
942,995493516
943,415400045
944,420583465
945,228951043
946,607954550
947,14161451
948,308093546
949,692398314
950,652273914
951,785550950
952,956678360
953,803028019
954,900584283
955,792092648
956,558639351
957,223544986
958,505618793
959,655138857
960,906137931
961,565030537
962,449123186
963,809541032
964,774642763
965,337852669
966,764724435
967,192872001
968,492526843
969,675756125
970,728161933
971,580109857
972,221914894
973,395926471
974,574992960
975,13778753
976,738585557
977,427860201
978,632068246
979,467273862
980,445136102
981,370788205
982,934755104
983,677464578
984,637524815
985,797944808
986,761086427
987,974122624
988,813989387
989,82741420
990,539034794
991,810762661
992,275892163
993,697576373
994,706585110
995,322336467
996,686108773
997,32308400
998,447011818
999,784473157
1000,685664967
1001,177594986
1002,690465097
1003,846291627
1004,436616443
1005,850174722
1006,300188070
1007,918673421
1008,201288264
1009,834096626
1010,88826447
1011,885449473
1012,843306825
1013,660110299
1014,20874933
1015,385219168
1016,989961074
1017,294094105
1018,867165270
1019,770230713
1020,451458139
1021,948388158
1022,745547970
1023,594380506
1024,336061938
1025,173283883
1026,506144696
1027,904400407
1028,288475862
1029,530274171
1030,192130136
1031,511547630
1032,557958859
1033,58735059
1034,300791271
1035,557909971
1036,115903251
1037,809666718
1038,644190821
1039,463760947
1040,84898099
1041,391368739
1042,81939526
1043,715280380
1044,485113071
1045,31197155
1046,186242649
1047,554562764
1048,772618747
1049,183545830
1050,751362456
1051,109915371
1052,441562313
1053,692870247
1054,749709590
1055,306133256
1056,659607278
1057,336850538
1058,234293279
1059,577035324
1060,233025120
1061,264727557
1062,961362410
1063,368571171
1064,298910869
1065,83609487
1066,90406912
1067,760754945
1068,901933270
1069,987469896
1070,571779327
1071,717364957
1072,405360504
1073,512443134
1074,559239260
1075,608773125
1076,801053187
1077,63410476
1078,190983056
1079,328768450
1080,711225344
1081,799293053
1082,776047140
1083,885103286
1084,607260595
1085,299653273
1086,392092723
1087,664624232
1088,804402416
1089,259230377
1090,431507157
1091,612417128
1092,439191405
1093,195073331
1094,529287319
1095,858006532
1096,288659453
1097,940631222
1098,665413704
1099,363952075
1100,778855300
1101,248712736
1102,287849524
1103,664929078
1104,768802945
1105,272237226
1106,916015426
1107,719571767
1108,42786138
1109,924583326
1110,975716213
1111,942470992
1112,678352809
1113,442286777
1114,349870586
1115,473604804
1116,827754255
1117,276745915
1118,853329664
1119,298934767
1120,213904507
1121,87888513
1122,682040517
1123,796326438
1124,187843350
1125,945286172
1126,631853912
1127,486286699
1128,634309073
1129,990481979
1130,791950171
1131,169107141
1132,660966609
1133,291303209
1134,503267899
1135,575424204
1136,184521483
1137,158841808
1138,845868542
1139,158281589
1140,969785825
1141,778530456
1142,483178030
1143,397717185
1144,342604269
1145,816784168
1146,440308487
1147,268228041
1148,134378980
1149,781116439
1150,231393934
1151,781458726
1152,741646267
1153,338023709
1154,83257350
1155,124230494
1156,254404796
1157,436283938
1158,355068585
1159,538669128
1160,117346492
1161,210533381
1162,58297620
1163,69424144
1164,879170165
1165,651575313
1166,35000390
1167,964423465
1168,817911575
1169,242527155
1170,743687121
1171,47273268
1172,540922858
1173,765832200
1174,577511439
1175,885003547
1176,787348244
1177,962599716
1178,668395888
1179,484902452
1180,377695544
1181,721810485
1182,909654579
1183,304822053
1184,136773587
1185,668463839
1186,753713251
1187,195422470
1188,112253351
1189,248440647
1190,439180779
1191,260415975
1192,541526770
1193,492984012
1194,415760883
1195,815964027
1196,191030268
1197,258804573
1198,263120415
1199,890629355
1200,314557759
1201,506686991
1202,597357722
1203,632698045
1204,428322816
1205,237533424
1206,495005860
1207,777655676
1208,286891098
1209,364460711
1210,542933454
1211,647393106
1212,129126964
1213,986554299
1214,239617216
1215,94667093
1216,59626148
1217,26548324
1218,866247597
1219,15612892
1220,930827912
1221,525823896
1222,353140435
1223,964373738
1224,421401630
1225,920440309
1226,633042732
1227,318395241
1228,996597185
1229,220329146
1230,439420061
1231,181871622
1232,954925197
1233,895003660
1234,824498166
1235,703684869
1236,173501973
1237,862263790
1238,991056351
1239,42702729
1240,26300529
1241,425829908
1242,165883958
1243,950927943
1244,723835605
1245,592586028
1246,71331795
1247,616389371
1248,417474167
1249,282911526
1250,149563739
1251,95382286
1252,507023572
1253,710244879
1254,911922024
1255,335774939
1256,982900668
1257,25506444
1258,48085235
1259,586578541
1260,75339073
1261,573611219
1262,912613186
1263,148432443
1264,55972020
1265,303765307
1266,848370833
1267,136096718
1268,474403991
1269,107750994
1270,214130059
1271,39659851
1272,546508040
1273,694524389
1274,149921154
1275,809523480
1276,309864736
1277,747415150
1278,887395247
1279,917980543
1280,216079540
1281,721908210
1282,490514886
1283,428439263
1284,364125406
1285,687598766
1286,297733995
1287,289004010
1288,698916330
1289,692479257
1290,271017764
1291,273524012
1292,74622177
1293,641279675
1294,856070107
1295,644039714
1296,198201748
1297,385395973
1298,470070319
1299,659992567
1300,759532296
1301,611572010
1302,695456558
1303,570677670
1304,75288487
1305,981786815
1306,389275199
1307,597257135
1308,453079590
1309,587774471
1310,224070124
1311,774126628
1312,955005798
1313,585960341
1314,465395142
1315,997757348
1316,721231194
1317,85252504
1318,776164665
1319,296791087
1320,808094110
1321,665694117
1322,784291646
1323,817677729
1324,87614586
1325,280132717
1326,200673424
1327,113688194
1328,172145492
1329,73038427
1330,996390133
1331,228341656
1332,927586233
1333,469670837
1334,925004446
1335,58217120
1336,66705654
1337,694105414
1338,107944664
1339,989633296
1340,883012018
1341,560657308
1342,513764040
1343,548081886
1344,407556341
1345,116603361
1346,345745592
1347,53076308
1348,145964182
1349,580656258
1350,45633246
1351,486043195
1352,723239997
1353,147657055
1354,971443027
1355,434330165
1356,829696854
1357,769830611
1358,975038189
1359,957379172
1360,488978096
1361,36435211
1362,800945631
1363,573187851
1364,299899002
1365,107041135
1366,278444553
1367,869415933
1368,359410755
1369,102111247
1370,334097820
1371,46714792
1372,933090441
1373,422570484
1374,72451570
1375,796629890
1376,290254260
1377,346303125
1378,799438404
1379,149591697
1380,289495029
1381,863165424
1382,418218588
1383,876423090
1384,135773891
1385,928972462
1386,737773438
1387,336143145
1388,110994504
1389,466158123
1390,913431763
1391,273485498
1392,549811844
1393,608264779
1394,230558730
1395,364449869
1396,373636985
1397,556878321
1398,851407092
1399,429932067
1400,971775284
1401,637215893
1402,526633477
1403,122407809
1404,149289529
1405,710696995
1406,884757464
1407,491693163
1408,572368389
1409,609841775
1410,782429994
1411,916244349
1412,906344756
1413,634234423
1414,763000387
1415,568430233
1416,585116530
1417,42500410
1418,972951410
1419,902942016
1420,322808789
1421,807981923
1422,178611715
1423,224720657
1424,407662295
1425,427941688
1426,569502892
1427,358128984
1428,114561072
1429,449700397
1430,380848185
1431,145685266
1432,627300258
1433,79645980
1434,56787890
1435,332655270
1436,885044477
1437,867881332
1438,709131600
1439,583036454
1440,346779309
1441,458381948
1442,330319715
1443,352308147
1444,388618696
1445,302776530
1446,359276076
1447,813949720
1448,813710551
1449,568455925
1450,548005707
1451,19246375
1452,574926071
1453,140850461
1454,169726073
1455,350495098
1456,991848851
1457,790401709
1458,359581265
1459,852572378
1460,361719652
1461,625372172
1462,83922983
1463,495131329
1464,310231396
1465,525071633
1466,497631411
1467,990202522
1468,401019630
1469,806326962
1470,418588535
1471,885775272
1472,965181325
1473,93934791
1474,631661557
1475,870461994
1476,70237562
1477,154505486
1478,62319294
1479,572331182
1480,538466219
1481,628050102
1482,926008476
1483,280495461
1484,851758346
1485,273458578
1486,764750543
1487,626095748
1488,811708297
1489,373621452
1490,398241160
1491,865676121
1492,700953821
1493,407429228
1494,442261197
1495,340055645
1496,508829930
1497,652378303
1498,375557200
1499,581368516
1500,554969179
1501,190171232
1502,41216169
1503,169294967
1504,278570218
1505,747920688
1506,247438771
1507,614275624
1508,153245264
1509,983675809
1510,131076647
1511,208213107
1512,832835056
1513,451424727
1514,791641331
1515,675402414
1516,63799866
1517,881586368
1518,116539246
1519,595949398
1520,741558438
1521,295324575
1522,777357986
1523,124823373
1524,229413496
1525,290995626
1526,81697206
1527,688756320
1528,623338874
1529,575193471
1530,698303083
1531,94285249
1532,928210729
1533,88180690
1534,862778906
1535,923353779
1536,243410782
1537,700672571
1538,910078703
1539,196151675
1540,559193430
1541,935387283
1542,473952925
1543,33460592
1544,643893305
1545,405249509
1546,976381815
1547,920135502
1548,532561096
1549,772655633
1550,876995184
1551,314676829
1552,246153248
1553,967006217
1554,225162286
1555,652181363
1556,540015439
1557,939316374
1558,975143354
1559,968629587
1560,262567400
1561,466817100
1562,495539260
1563,735420342
1564,404235324
1565,594626990
1566,989921046
1567,212749804
1568,867018572
1569,527713409
1570,789341687
1571,88053612
1572,884060606
1573,912804312
1574,285480473
1575,447346192
1576,226212553
1577,18890424
1578,811851938
1579,581218110
1580,837138235
1581,418791282
1582,562208019
1583,950675047
1584,532993674
1585,92047752
1586,443515820
1587,671258108
1588,957788608
1589,557681758
1590,864947468
1591,630924602
1592,637706894
1593,466981434
1594,53077539
1595,387770579
1596,923906324
1597,502260892
1598,16873284
1599,213753808
1600,331429200
1601,757319505
1602,752314738
1603,699426535
1604,15913178
1605,590649999
1606,138896957
1607,892470709
1608,334971867
1609,560284044
1610,962614462
1611,811935292
1612,348821396
1613,843834367
1614,593072671
1615,702614839
1616,624146201
1617,602036341
1618,313339426
1619,574387925
1620,451776762
1621,592011631
1622,888930212
1623,566052973
1624,448409614
1625,657218669
1626,686420025
1627,633907860
1628,340454151
1629,495892085
1630,334173811
1631,150599705
1632,553654113
1633,486938197
1634,639500107
1635,160674789
1636,600552060
1637,839475365
1638,184989035
1639,281381553
1640,693613210
1641,20314166
1642,465457662
1643,800419241
1644,720332113
1645,617639646
1646,48922916
1647,405526921
1648,461903642
1649,441793339
1650,312317354
1651,717587319
1652,971353750
1653,816394499
1654,729059445
1655,29682452
1656,975023201
1657,107148782
1658,106670400
1659,918754493
1660,15173678
1661,421690004
1662,298702556
1663,508607742
1664,302012260
1665,864599175
1666,849172021
1667,410111668
1668,692724428
1669,814623263
1670,925102048
1671,526921194
1672,835315799
1673,371358475
1674,427104486
1675,499785491
1676,872783831
1677,135101074
1678,529394816
1679,390637993
1680,165365339
1681,455811627
1682,169193301
1683,29502990
1684,194763020
1685,884082361
1686,289423111
1687,404885672
1688,931145967
1689,146492671
1690,643053627
1691,854129684
1692,318319489
1693,453360003
1694,286940130
1695,561676025
1696,318461252
1697,804053326
1698,461780968
1699,752299781
1700,303856399
1701,475469966
1702,370673536
1703,844294918
1704,991368470
1705,531617455
1706,241353006
1707,778224766
1708,900798754
1709,537611541
1710,441541764
1711,778992352
1712,466471916
1713,108115560
1714,79193205
1715,149017489
1716,231340729
1717,170635366
1718,256132091
1719,794009203
1720,38063368
1721,120879961
1722,281896931
1723,177195372
1724,525167425
1725,841831845
1726,116249290
1727,438562466
1728,707567470
1729,786858210
1730,211256788
1731,905889942
1732,13216941
1733,105736985
1734,469224379
1735,667013979
1736,64623840
1737,600124177
1738,244373333
1739,583900166
1740,462989373
1741,382269018
1742,60503220
1743,709639248
1744,120777781
1745,798685814
1746,603600835
1747,739143550
1748,460573454
1749,906477149
1750,731174572
1751,805772538
1752,137395853
1753,294900526
1754,745034711
1755,309309164
1756,202244582
1757,525087840
1758,874491604
1759,861780959
1760,766089411
1761,931106757
1762,61190775
1763,854415959
1764,240016783
1765,736715802
1766,701781603
1767,103622511
1768,940286847
1769,428455522
1770,142916695
1771,728012901
1772,490277113
1773,325946144
1774,742248289
1775,555265851
1776,544681952
1777,981820493
1778,432069341
1779,134722667
1780,660807020
1781,926843077
1782,524527208
1783,123633749
1784,170130901
1785,424855655
1786,668886614
1787,982154471
1788,764183620
1789,226036923
1790,189447413
1791,569143143
1792,286606140
1793,457325174
1794,807980284
1795,963426135
1796,586294004
1797,319873900
1798,943007521
1799,538792661
1800,690389733
1801,971004462
1802,879948323
1803,594969900
1804,990369450
1805,240451771
1806,856872696
1807,825681196
1808,679538947
1809,371946874
1810,934543259
1811,531811015
1812,120444465
1813,19193274
1814,823655936
1815,793061092
1816,715751560
1817,382458054
1818,960433239
1819,771068934
1820,297262104
1821,70600677
1822,590396083
1823,681573836
1824,482716166
1825,331976730
1826,825888326
1827,980869403
1828,914504726
1829,118188766
1830,255414605
1831,555475654
1832,304811561
1833,300272851
1834,768342563
1835,274515592
1836,451998360
1837,169275466
1838,149802837
1839,285217376
1840,219713151
1841,447783726
1842,612207361
1843,686485309
1844,652628517
1845,980121197
1846,72738625
1847,582068116
1848,905979412
1849,663888118
1850,556927198
1851,169831568
1852,454316430
1853,300084467
1854,310423608
1855,525553867
1856,756704590
1857,338347080
1858,296750537
1859,537557771
1860,240210579
1861,545537488
1862,404798112
1863,653178558
1864,515248207
1865,269483158
1866,373348838
1867,199149067
1868,660399948
1869,824880682
1870,204565955
1871,803717383
1872,954796480
1873,633357605
1874,755360830
1875,494379577
1876,584197633
1877,170448753
1878,72451268
1879,551108368
1880,360046964
1881,577452684
1882,750997151
1883,155027463
1884,702632492
1885,827555808
1886,881829152
1887,967250011
1888,238901140
1889,348622060
1890,678455469
1891,540139280
1892,525833046
1893,364379484
1894,137138643
1895,147355480
1896,962682490
1897,160449578
1898,759846260
1899,285381975
1900,251621798
1901,104520164
1902,692108070
1903,588559506
1904,900161013
1905,764757224
1906,63720387
1907,614594597
1908,194773424
1909,745262701
1910,134701676
1911,252931948
1912,614796197
1913,224108784
1914,550110155
1915,619428852
1916,718567112
1917,959494424
1918,340565559
1919,463403105
1920,361801803
1921,14549063
1922,840849805
1923,31530243
1924,892319384
1925,337818304
1926,892839190
1927,670753051
1928,246509324
1929,100801441
1930,807844567
1931,251066145
1932,310833005
1933,740885918
1934,681789200
1935,934730898
1936,376224142
1937,298916291
1938,655468069
1939,781768370
1940,566659798
1941,417245080
1942,34830041
1943,140627520
1944,364157000
1945,382613360
1946,159723828
1947,131762947
1948,279317727
1949,974874767
1950,836760789
1951,163844703
1952,741435699
1953,626336617
1954,54048036
1955,382590209
1956,93080910
1957,108591086
1958,788386821
1959,120820572
1960,332107695
1961,350397621
1962,277310402
1963,299199073
1964,578682632
1965,63436388
1966,398433446
1967,43468509
1968,94093034
1969,159287457
1970,438774350
1971,409493372
1972,783148978
1973,695453289
1974,752280128
1975,269911016
1976,110782777
1977,739762390
1978,363069492
1979,303811406
1980,18550043
1981,563232606
1982,963689009
1983,355559842
1984,130486824
1985,388346369
1986,872818985
1987,859314770
1988,698475702
1989,787563776
1990,915513946
1991,145184014
1992,660859743
1993,944568761
1994,301069741
1995,445040446
1996,107788899
1997,739073587
1998,629166792
1999,676404078
2000,788864728
2001,576649758
2002,520656145
2003,616062808
2004,459598338
2005,585270047
2006,432808093
2007,333298517
2008,974563096
2009,245570932
2010,689388030
2011,334990991
2012,599616414
2013,152940729
2014,67916618
2015,654343255
2016,556027907
2017,127970378
2018,198062364
2019,268322412
2020,240879423
2021,973395372
2022,476661373
2023,304735557
2024,596216674
2025,31459924
2026,278877981
2027,588567464
2028,300913573
2029,579240301
2030,291046425
2031,518131223
2032,145370113
2033,443026638
2034,771146344
2035,121404495
2036,809847210
2037,411018582
2038,84168485
2039,712679477
2040,594329160
2041,399921237
2042,594923774
2043,606449656
2044,916042793
2045,873783174
2046,786490414
2047,554768134
2048,745072103
2049,633653734
2050,42656420
2051,674695225
2052,340849878
2053,488338002
2054,742734654
2055,151960653
2056,177259746
2057,89829369
2058,990834213
2059,632000710
2060,162392457
2061,736513531
2062,953949457
2063,897816697
2064,242216381
2065,529767795
2066,913650112
2067,870061394
2068,920779685
2069,833969553
2070,370202490
2071,402013626
2072,964118793
2073,323901092
2074,181549364
2075,177079140
2076,921724392
2077,863749039
2078,419884351
2079,904566730
2080,482143177
2081,445552704
2082,136550973
2083,655324488
2084,165846709
2085,299648106
2086,327067830
2087,726056197
2088,747612273
2089,868336266
2090,695983659
2091,658200776
2092,18788371
2093,586899220
2094,20413551
2095,997500135
2096,885342871
2097,700346550
2098,152353884
2099,417491836
2100,812072898
2101,613350311
2102,957912244
2103,118601572
2104,503415302
2105,42605458
2106,846679218
2107,473806960
2108,652697720
2109,739338391
2110,463418871
2111,306420155
2112,407439220
2113,448549347
2114,446082849
2115,660450381
2116,506055523
2117,67202839
2118,116500869
2119,515478855
2120,846594935
2121,50173228
2122,703726353
2123,766056909
2124,758789643
2125,10633762
2126,882079881
2127,55167557
2128,903101021
2129,129320216
2130,640706628
2131,159867406
2132,579559876
2133,555544988
2134,829482891
2135,392561754
2136,601663080
2137,300880210
2138,850660723
2139,620125851
2140,986031231
